date,review,rating,isEdited,userName,title,developerResponse
2020-02-29 20:38:57,"Nonostante la promo promessa della consegna gratuita mi sono stati addebitati euro 2,90 come sempre . Non capisco perché .",5,False,Massimiliano111,Consegna a pagamento,
2019-12-13 21:28:56,"1 ore a per ricevere mc Donald a 500 metri ... si commenta da solo! scritto all’assistenza , gentili , 
ma viste le volte che lo utilizziamo ci aspettavamo almeno la spedizione gratuita.",5,False,federica 22222222,Ritardo delusione,
2019-11-17 19:26:30,"La prima esperienza con Glovo È stata molto positiva . Ho riscontrato puntualità E cortesia. Bravi ragazzi , ma per favore , non correte troppo con gli scooter ... la vita è troppo preziosa !",5,False,Stramario,Primo ordine con Glovo,
2019-09-11 18:39:11,Primo utilizzo del servizio e posso dire di essermi trovato molto soddisfatto! Il ragazzo della consegna molto gentile e professionale. Consigliatissimo!,5,False,mazzeo.peppe,Ottimo,
2019-06-28 19:56:47,Ultimo aggiornamento per IPhone X crasha che è un piacere!,5,False,Gally76,Crash!,
2019-05-04 19:40:43,Nella consegna deve essere più veloce ma non è dipeso dal corriere ma dal mc donald che dovrebbe avere una corsia a parte per Glovo,5,False,Napoli@napoli,Consegna,
2019-05-25 18:57:09,"Tutto ottimo davvero, puntualissimo, l’unica minima pecca che però mi ha fatta restare male è che il pomodoro giallo era tutto finito nel cartone. Quindi magari solo un po’ più attenzione nel trasporto per favore..",4,False,Carmen Anna Romano,Da zero,
2019-04-30 10:22:29,"Servizio celere e di qualità: le bibite non sgocciolano, il formaggio delle pizze non si è spostato, le salse degli hamburgers non è fuoriuscito, ecc. Bravi!",5,False,Nalen123,Molto soddisfatto,
2019-09-01 18:09:36,"Avevo un po’ di timore ad usare l’app, ma ho dovuto ricredermi. Veloci ad arrivare, molto gentile il ragazzo che ha consegnato, cibo caldo! Grazie. Esperienza che ripeteremo!",5,False,"Rastra,72",Prima volta,
2024-03-03 16:23:29,"Premetto che mi sono sempre trovata bene con Glovo, non l’ho mai usata molto, ma quando è troppo è troppo. Non mi faccio prendere in giro.

Nell’ultimo ordine mancava un prodotto, addebitato e messo in ricevuta d’ordine, appena mi arriva l’ordine contatto il servizio clienti che passa la palla “internamente”. Mi arriva ore dopo una risposta automatica che dice per non meglio specificate “norme aziendali” che non mi avrebbero rimborsato. Chiedo almeno lumi in base a che cosa decidono di non rimborsarmi, visto che si tengono i soldi per un prodotto di cui non ho mai potuto godere e che non c’era sin dal principio. 

Rispondono giorni dopo con un’e-mail automatica dicendomi che non avrebbero proceduto con il rimborso senza alcuna spiegazione delle norme aziendali, aggiungendoci pure un passivo aggressivo “le comunichiamo che la decisione è definitiva”.

Benissimo, ho richiesto IMMEDIATAMENTE la cancellazione dei dati e dell’account e ci devono provare a non farlo, NON ORDINERÒ MAI PIÙ CON GLOVO. Ho tolto l’applicazione dal telefono e sto spiegando ai miei contatti che la usano di non usarla più per il comportamento indecente avuto con me.

Non è per il valore in sé, ma è il principio. 2 € di qui, 1 € di là, hai voglia a fare una fortuna, vero? Vergognosi. Ho lavorato in un servizio clienti pure io e MAI ci siamo rifiutati di rimborsare un cliente se il torto era palesemente dell’azienda. Vergognatevi.",1,False,The White Countess,Manca un prodotto? Si tengono i soldi e la chiudono lì,
2021-07-21 18:50:47,"Ho acquistato tramite l’app che devo dire è ben fatta e molto intuitiva. 
Il PROBLEMA sta nel fatto che in caso di problematiche di diversa natura non è possibile risolvere i problemi.
Nel mio caso è successo che erroneamente ho cancellato un ordine in consegna (perché il rider mi ha fatto chiamare da un centralino con operatore automatizzato..ed io erroneamente ho chiuso la chiamata) e nonostante avessi già pagato, non mi ha comunque consegnato l’ordine dicendomi che sarei stato rimborsato.
INVECE NESSUN RIMBORSO è mai arrivato. Anzi, Glovo mi invia una mail comunicandomi che ormai l’ordine era in consegna, perciò trattengono i soldi. A questo punto perché non consegnarmi quanto ordinato ? Il rider era al citofono. Ovviamente non è possibile contattare alcun servizio clienti ed il rider non è stato capace di risolvere il problema.
Questa a mio avviso è una grandissima lacuna ed evidenzia la scarsa affidabilità del servizio.",2,False,Alexxx83io,App OK - impossibile risolvere i problemi,
2020-01-16 20:17:17,"Purtroppo non è molto chiaro il tempo di consegna. Ho ordinato delle pizze nella fascia oraria tra le 21 e le 22 e mi sono arrivate già alle 20:30 
Bisogna migliorare per un maggior soddisfacimento del cliente",4,False,paolapane,Consegna non in orario,
2020-02-20 12:01:45,"Precedentemente mi ero servita di un’altra ditta per la consegna a domicilio del cibo: la prima volta era andato tutto bene, la seconda volta il rider non era mai arrivato al ristorante, quindi era stato un cameriere del ristorante stesso a consegnarmi l’ordine. Così sono passata a GLOVO: prima esperienza assai positiva! Le notifiche arrivano in tempo reale, ottima la scelta tra i ristoranti, il cibo era buono e caldo, il rider molto gentile. Inoltre GLOVO permette di fare anche altre tipologie di ordini: supermercato e farmacia, per esempio. L’app è molto intuitiva e semplice da usare. Sicuramente a breve usufruirò di nuovo di Glovo giacché la prima impressione è stata decisamente ottima!",5,False,Whitejasmine,OTTIMO SERVIZIO,
2019-06-28 16:11:51,"Ho effettuato un ordine e per sbaglio era rimasto un vecchio indirizzo di spedizione, ho provato invano a contattare il customer care.... nessuna risposta.
Infine ho dovuto cancellare l’ordine e pagare come se avessi acquistato... ammetto che l’errore è stato mio però il servizio clienti è pessimo anche perché ho scritto 1 sec dopo aver effettuato l’ordine per cui c’era tempo per cancellare senza che il ristorante avesse iniziato i preparativi",1,False,Marleyphone,Customer care pessimo,
2019-06-15 18:36:33,"Ho effettuato il mio primo ordine con l’app
e purtroppo non ti da la possibilità di scegliere l’orario che preferisci, ma solo la fascia oraria. ad esempio 20-21
Inoltre per ogni locale manca la localizzazione di dove sia .. o la semplice indicazione dell’indirizzo.

Do 3 stelle per bontà .",3,False,fras89,Scelta dell’orario,
2019-01-24 19:24:47,Ho ricevuto un prodotto in meno rispetto a quelli ordinati e pagati. Ho dovuto piangere l’errore fatto da altri perché il prodotto non mi è stato consegnato in un secondo momento e non ho ricevuto alcun rimborso. Ho però il credito presso l’esercente dove acquisto neanche una volta all’anno. Praticamente non me ne faccio niente. Ho scritto per ricevere un’altra modalità di rimborso ma non mi hanno neanche risposto,1,False,albaemma,"Ordine arrivato sbagliato, soldi non rimborsati",
2018-01-27 10:29:09,"Purtroppo la mia prima esperienza con Glovo è stato un totale flop. 
Servizio pessimo, risposte dell’accoglienza clienti tardive e completamente disallineate rispetto a quanto invece comunicato dagli esercenti dei locali che ne fanno uso, ore di ritardo rispetto all’orario garantito... 
I locali rischiano di perdere faccia e credibilità utilizzando Glovo.
Per quanto mi riguarda, sicuramente prima e ultima volta.",1,False,Sarettafoxfox,Servizio Pessimo,"{'id': 2421997, 'body': 'Ciao,\n\nSiamo spiacenti per quello che ci stai commentando. :( Lavoriamo duro tutti i giorni per offrire un servizio ogni volta migliore e che queste problematiche non accadano. Puoi contattarci attraverso il formulario della nostra pagina web indicandoci il numero di ordine e verificheremo cosa successo il prima possibile :)\n\nBuona giornata.\n\nGlovo App', 'modified': '2018-01-28T09:28:58Z'}"
2020-04-01 22:51:45,"Ho scaricato questa applicazione, l’ho usata molte volte per ordinare, per lo più è andata abbastanza bene, ma se per caso si hanno
problemi con gli ordini il servizio clienti è totalmente inefficiente... sono maleducati, ti trattano male e la maggior parte delle volte non risolvono il problema; l’ultima volta apro l’app e ordino qualcosa al market che mi da disponibile (l’unico oltre tutto), il sistema mi fa completare l’ordine e mi fa pagare. Dopo una mezz’ora mi chiama il corriere dicendomi che è al market, ma che non mi può consegnare l’ordine perché quel market non consegna nella mia via... mi dice di annullare l’ordine. Io annullo per ordine non pervenuto e mi vengono addebitate 3,60 euro di spesa. Nonostante subito dopo spiego l’accaduto al servizio clienti, mi si dice che questi soldi non mi saranno restituiti nonostante non sia mia la colpa... io non la userò mai più! Ci sono tante altre app di consegna molto più attente al cliente! Sono solo truffatori!",1,False,Calliopedix,Mancanza totale di attenzione verso il cliente,
2019-11-13 16:49:30,Peccato perché aveva un ordine di 91 € ma accetta e non mi fa confermare l ordine . Meglio Deliveroo che non accetta contanti ma gli ordini vengono tutti confermati . Cambiate lavoro,5,False,Armixrussoooooo,Non accetta contanti,
2019-05-18 14:42:05,Ho mandato un glovo a prendere dei funghi freschi in un posto di fiducia. È stato rapidissimo e preciso oltre che gentile.,5,False,Franceschina75,Esperienza perfetta!,
2019-08-21 19:01:06,"Fra i servizi di delivery, Glovo è sicuramente quello che offre più flessibilità: dalla consegna su richiesta, alle farmacie, alla consegna postale.

Peccato solo che Glovo non rispetti mai i tempi di consegna, abbia un pessimo servizio clienti, e non abbia nessun servizio di annullamento degno di questo nome. Buona l’idea, pessima la realizzazione.",2,False,Shrubbery fan,"Vasta gamma di servizi, tutti pessimi",
2019-04-29 13:44:39,Uso glovo costantemente e mi trovo sempre molto bene. Tempi di consegna ottimi e glover molto gentili e disponibili.,5,False,marglov,Servizio perfetto,
2019-01-06 18:47:08,Corriere squisito ! Complimenti ! Anche per il menu (che ho richiesto con esclusioni ) tutto ok ! Consegna veloce ! Grazie ! Buon lavoro a tutti,5,False,stefybenv,2a esperienza,
2020-11-22 18:01:18,"Finalmente dopo varie esperienze negative. La prima esperienza positiva. Il negozio ha chiamato per avvertire che c’era un cambio del prodotto,ma soprattutto il corriere, gentilissimo e preciso.",5,False,agganshs,Consegna perfetta,
2021-02-08 13:23:46,"Ottima app, utile e funzionale, con vasta possibilità di scelta, non do 5 stelle solo perché subito dopo aver sbagliato un ordine, l’applicazione mi ha inizialmente rimborsato tutto e subito dopo si è bloccata finché non sono riuscita a recuperare il mio profilo online...",4,False,frafagone,Recensione,
2020-04-04 10:36:06,"Veloci, cortesi...ma senza guanti. Grazie e super grazie per il servizio. Non sarebbe possibile al momento del pagamento includere l’opzione “mancia”? Io non ho più contanti. Grazie",5,False,Feluggia,Consegna,
2020-06-24 07:08:14,Dovrebbe dare la possibilità di pagare in contanti anche quando l’ordine è di 50€ per esempio! Non credo sia giusto che se fai un ordine che superi i 20€ allora devi pagare per forza con la carta se una persona vuole pagare in contanti è giusto che possa farlo anche se l’ordine ha un costo elevato,3,False,Azzurra 16,Pagamenti,
2020-04-21 23:23:03,"Ordine fatto alle ore 20, prevista consegna in 20-30 minuti. Passato il tempo chiamo il corriere il quale riferisce che si rifiuta di consegnare nella sede richiesta (ospedale). Nessuna comunicazione in merito da parte di glovo. Difficile contattare l’assistenza per sapere se l’ordine sarebbe arrivato o no. Alla fine è arrivato, con un altro corriere (gentilissimo), ma con quasi 2 ore di ritardo",2,False,utente glovo,Si rifiutano di consegnare,
2020-04-02 16:17:38,"Il rider è stato veloce però dovrebbe indossare la mascherina e se non l’avesse dovrebbe aspettare fuori senza avvicinarsi. 
Grazie",5,False,Zazzyna89,Mascherina e Distanza,
2020-04-01 09:06:09,Sono soddisfatto per il mio primo acquisto ragazzo aveva mascherina e guanti speriamo che tutti siano dotati di accessori di sicurezza in questo brutto momento,5,False,Mr1062,Molto bene,
2020-03-18 19:24:14,"Una lezione di vita a chi discrimina, tutti ragazzi stranieri che ci stanno portando le consegne a casa in questo periodo in cui non si puo’ uscire. Grazie spero che l’Italia sappia ricambiarvi.",5,False,Blpaolo,Grazie,
2019-08-18 17:56:16,"Efficienza e professionalità nella consegna e soprattutto ragazzo molto educato , consiglio è di 5 stelle al servizio e all applicazione .",5,False,antida 76,McDonald,
2019-04-24 21:14:01,Do 5 stelle perché sono veloci e pur consegnando in bici sono dei fulmini... il cibo é arrivato caldo! Ottimo lo raccomando a tutti,5,False,flower-1549,Bellissima esperienza!!,
2019-06-18 18:43:02,"Purtroppo mi capita di restare senza soldi nella mia ricaricabile... è purtroppo non si può pagare in contanti. 
Dovrebbero mettere anche questa opzione!",4,False,Vacova,Perfetto anche con il pagamento in contanti,
2019-03-20 23:48:10,"11 di sera, avevo bisogno di medicinali e in 20 minuti è arrivato il Glovo dalla farmacia. Nulla da aggiungere <3",5,False,Chiaraliliiii,Grazie di esistere,
2020-05-20 11:47:52,In crisi da coronavirus c’è chi rischia per noi. Non lesinate qualche euro in più per ringraziare chi vi fornisce sfizi e ordini complessi. Sempre col sorriso ed efficienza. W i Raiders!!....e W la Pizza!!,5,False,MDSDP,Più mance ai raiders!,
2023-08-01 19:53:49,"Ordino in un locale che annulla a dieci minuti dalla scadenza prevista della consegna millantando la chiusura, quando invece risultava tranquillamente aperto e potevo comodamente riordinare sia su deliveroo che su justeat…
Chiedo spiegazioni al servizio clienti, che generosamente mi annuncia che eh beh, sì, brutto che sia successo, ma sarei stato rimborsato (ci mancherebbe altro), ma di fatto non avrebbero offerto nient’altro e non sarebbe di fatto stato neanche fatto presente al locale che sì, essendo aperto e disponibile, potevano anche consegnarmi la cena (ma che volendo potevo ordinare altrove dai)… In pratica in caso di bisogno, il servizio clienti prende in giro
Normalmente non ho avuto grossi problemi con questa app, probabilmente la userò per la spesa in emergenza e forse per qualche locale che hanno in esclusiva, ma di certo non sarà la prima scelta",4,False,AndreaRossetti88,Farsi prendere in giro,
2021-01-16 20:23:38,"Prima esperienza stasera con mio marito che ha effettuato l’ordine. Non solo ci é arrivata la metà dell’ordine effettuato, ma quando abbiamo richiesto aiuto al supporto invece di provvedere e richiedere di farci recapitare le cose mancanti hanno pensato di darci un credito (neanche un rimborso) per un prossimo ordine. Premesso che con il rimborso non ci ceniamo stasera ma onestamente di avere un credito per un servizio che non utilizzeremo più ne facciamo anche a meno.",1,False,minnie!82,Metto una stella ma in realtà é ZERO,
2020-09-05 15:58:59,"Sono già due volte che succede...passa il pagamento, mi segnala ordine in preparazione e poi dopo un’ora me lo annulla. Il servizio clienti mi ha detto che mi rimborseranno ma rimanere il sabato sera alle 22 inoltrate senza cena, credetemi non è stato divertente. In più l’ultimo ordine (al McDonald) è stato annullato perché “il ristorante ha chiuso”. È finita che sono uscita e ci sono andata di persona...e ovviamente era aperto. Ora mi scarico Just Eat e ciao ciao Glovo.",1,False,BlondieSunset,Si prendono i soldi e l’ordine non arriva,
2020-04-29 19:53:38,"A causa di un errore nella prima consegna ho dovuto eseguire una seconda prenotazione con cui hanno recuperato subito il danno con un piccolo omaggio per niente banale. 
Grazie",5,False,elefer74,Grazie!,
2020-01-24 21:08:38,Su 5 volte che ho utilizzato l’app 2 volte il cibo é stato buono. 2 volte non buono 1 volta pessimo,5,False,Payback.17,Glovo star,
2019-11-22 20:51:17,Servizio eccellente  corrieri bravissimi è perfetto per chi resta a casa e vuole mangiare qualcosa di diverso ordinando un servizio a domicilio,5,False,castelliagatino23,Ottimo,
2019-11-09 22:37:56,Ho ordinato verso le 21:30 e ho aspettato per due ore e non mi è arrivato nulla. Ora mi hanno invitato un messaggio dicendo che il mio ordine è stato annullato...,5,False,kevinnntovar,App orribile fatta male,
2019-05-03 21:21:09,I ragazzi molto disponibili ho sbagliato a scrivere L indirizzo e il mio cellulare si era scaricato e loro sono stati molto carini,5,False,ludovica89,Recensione,
2019-01-24 11:39:20,"Scusate ma Glovo non si batte, penso di averle usate tutte le app per ordinare cibo, ma lui le batte tutte
E poi puoi monitorare la consegna passo passo
✌️",5,False,Maikooooo,Il top,
2019-03-25 00:14:15,Allora io già uso il Glovo da 4 mesi e quasi tutti giorni e anche magari in lo stesso giorno magari faccio anche 3 ordine e tante volte non è arrivato il cibo e mi hanno preso i soldi lo stesso li ho mandato email perché non hai modo di parlare con loro non c’è un numero di cellulare per parlare con loro sono furbi adesso faccio i conti sulla carta e li faccio la denuncia vfc,1,False,Bobby_beloncino,Che app è questo?ti truffano,
2020-10-29 10:02:41,"Servizio e prodotti eccellenti 
Chiederei gentilmente di ampliare la mappa in quanto il mio indirizzo corretto di fianco alla via Gallarate
Grazie 
Luca Arena",5,False,Arena Luca,Ottimo servizio oltre ai prodotti,
2020-05-08 08:49:57,"Piu’ volte mi sono rivolto a loro e SEMPRE mi son trovato delle amare sorprese!
Ultima ordino 15€ di roba al Carrefour con il mio Glovo Prime 4 dei 6 articoli non c’erano e l’importo scende sotto le 10€ e mi fanno pagare le 4,90€ di consegna!Se potessi dare zero lo darei!Mai più Glovo!",1,False,simb85,Pessimi in tutto!,
2020-04-28 19:51:56,"App perfetta, servizio veloce e puntuale, driver gentilissimo e inoltre ricevuto omaggio da parte del Ristorante WU via Dolci Milano. Meglio di così...",5,False,MariGio84,Prima volta super,
2019-10-19 16:00:20,Ogni volta che si fa un ordine c’è un problema da risolvere. Non avete struttura e meno rispetto per i clienti.,5,False,valentinagc1992,Pessimo,
2019-02-11 17:24:41,Per un isolato non coprire la mia zona. Già segnalato problema ma nessuna risposta. Mi toccherà just eat,5,False,Fede if,Zona,
2018-10-09 19:54:48,Ho usato per la prima volta Glovoo ed è andato tutto alla perfezione. Fare l’ordine è facile e il tracking del Glover è fantastico.,5,False,spitam90,"⭐️ 164VDEN⭐️ Prima volta, ottima volta!",
2018-12-23 13:33:20,"L’app non mi riconosce lo sconto solo perché avevo osato provare a inserirlo precedentemente senza però mai usarlo per alcun ordine. Classico meccanismo per illudere le persone sperando che poi comprino lo stesso. Non è il mio caso. 
Oltretutto l’unica volta che con amici lo abbiamo provato a usare ci sono stati problemi imbarazzanti con la carta di credito per colpa del loro sistema. Insomma, mai più.",1,False,twisted_dolores,Codice sconto farlocco,
2018-11-11 20:41:47,"Non è la prima volta che aspetto per più di 20 minuti ‘il mio ordine in coda!’che non lo è mai, nonostante non la domanda non fosse ‘troppo elevata’! Svariate volte ho ordinato e prenotato ma nulla, le poche volte in cui mi è arrivato il cibo, 50% erano arrivati sani e salvi, il restanti 50% tutte le cose spappolate, o cadute...
Una cosa a favore sua si però! Uno volta mi hanno rimborsato! Solo una.",1,False,MrsMarii,Servizio pessimo per non parlare dell’app!,
2018-10-22 12:51:07,"Idea carina e molto comoda, peccato che sia ancora poco sviluppata essendo che si può usufruire del servizio solo se si abita nelle grandi città. Io abito in provincia di Milano abbastanza grande e abitato e non mi é possibile utilizzare il servizio. Un vero peccato, spero aumentino le zone di consegna.",2,False,imTerry0,"Idea carina, peccato che...",
2017-11-01 19:08:41,Ordinato San Paolo marconi ! Assistenza perfetta arrivato in pochissimo tempo con i panini ancora caldi,5,False,Gambardella alfonsino,Mc donald,
2022-01-03 15:58:29,"La app non fa scegliere i supermercati aperti nella zona, né impone uno o due a sua scelta (a me solo Eurospesa, in cui mai mi sono servita in vita mia), per ben due volte mi ha annullato un ordine, una volta per un “bug”, così ha detto l’assistenza a in chat, è un’altra volta perché in realtà il supermercato era chiuso e non l’aveva comunicato alla app, così siamo rimasti senza cibo mentre eravamo in quarantena per il
Covid senza possibilità di uscire ad approvigionarci da soli, con due bambini piccoli, nessuno ha pensato di cercare un’alternativa per aiutarci, hanno solo scritto “mi dispiace, ti regaliamo un buono sconto di sei euro per la
Prossima volta” ma quale prossima volta!!! Dovevano trovare qualcuno che ci facesse la
Spesa. Indignata!",5,False,La_Mitica_Pucci,Ordini annullati,"{'id': 27238008, 'body': 'Hi!\n\nPlease send an email with detailed information to the email address. mail appstorereviews@glovoapp.com so that we can consider your request on an individual basis and solve your problem. If possible, please send an email from the email address on your Glovo profile.\n\nWe are looking forward to your letter.', 'modified': '2022-01-04T19:27:08Z'}"
2020-10-10 17:41:04,"App eccellente soprattutto per la sua collab con il Mc, certo dovreste inserire le immagini dei prodotti e salvare l’ordine quando lo schermo del telefono si spegne",5,False,AppoStore anche io,Comoda ma,
2019-09-26 17:36:16,Il fattorino è stato simpatico e cordiale davvero una persona squisita se funzionasse anche dalle mie parti userei questa applicazione tutti i giorni,5,False,marco maio,Tutto davvero ottimo,
2021-01-24 18:47:40,ortimo.. davvero ..! puntuali e con tante notifiche .. bravi..!!   Se posso .. potete mettere nelle bevande una opzione per me IMPORTANTE e semplice         :           “SENZA GHIACCIO” ..  grazie se mi ascolterete ..!!,5,False,rascof,tutto ok... consiglio:,
2019-09-10 13:47:17,"Mi riferisco ad ordini di McDonald; la scelta dell’orario di consegna ha un intervallo troppo ampio, cioè un’ora. Sarebbe meglio poter scegliere un’orario preciso con una tolleranza di 15 minuti di ritardo magari.
Oppure poter scegliere intervalli di mezz’ora in mezz’ora. 
Confido in un miglioramento 👍🏻",3,False,Gscale77890,Scelta orario di consegna,
2019-05-25 19:07:44,"L’app e bella peccato l’assistenza veramente pessima, mi e’ stato bloccato l’account per attivita sospette, contattando poi l’assistenza mi chiedono di inviare carta identita e carta prepagata, mandato il tutto mi rispondono dopo un decennio per dirmi di rinviare tutto di nuovo e quindi come mi e stato detto invio nuovamente e dopo mesi ancora non e stato risolto il problema, solo con glovoo ho avuto problemi del genere.. VERGOGNOSO",1,False,CaSeyyy_,ASSISTENZA PESSIMA,
2019-01-28 00:01:23,Vi scrivo soltanto che ho visto il ragazzo delle consegne raccogliere da terra il cibo e rimetterlo nel contenitore...colto sul fatto si è scusato...vergognoso. Hai il 30% di possibilità che arrivi freddo ed il 50% di possibilità che arrivi un pastone ribaltato. Sono stanco che ad ogni consegna si scusano e ti regalano qualcosa per tenerti buono...pessimo. Non usate questo servizio di consegna a domicilio!!!!!!!,1,False,pikuling,Il peggior servizio di tutti i tempi,
2018-05-04 17:54:25,L’app è carina fatta bene graficamente ma non offre la possibilità di poter inserire delle note. Ad esempio a me piace la bibita senza giacchio. Da app non ho modo di poterlo specificare,4,False,MacUser79,Carina,
2017-10-01 19:38:31,Idea ottima. Ma un'ora e mezzo per la consegna è veramente troppo come attesa per un delivery di cibo. Devono migliorare. In più ci sono stati 30 minuti dove non potevo più annullare l'ordine ma non avevo nemmeno un contatto da chiamate per capire quale sarebbe stata la tempistica della consegna.,2,False,Ilaoli,Eccessivo Ritardo,
2021-11-20 08:44:12,"Nulla da dire sull’app, tranne che dice qualche piccola bugia es. “il corriere sta ritirando il tuo ordine” significa “a un rider, che potrebbe essere a km di distanza dal ristorante, è stato assegnato il tuo ordine”.
Ho ordinato due volte presso lo stesso ristorante abbastanza vicino a casa mia (essendo fuori città ovviamente le distanze sono un po’ superiori a quelle urbane); la prima volta è andato tutto bene, la seconda volta 45 minuti di ritardo e cibo freddo, perché il corriere (da quanto ho capito dall’app) non è stato reclutato se non quando l’ordine era già pronto da almeno 15 minuti al ristorante, e non si trovava nelle vicinanze. Nonostante io avessi fatto l’ordine con 2 ore di anticipo e quindi ci fosse tutto il tempo di organizzarsi.
Nel complesso, penso che userò Glovo solo per ordinare roba fredda e quando non ho problemi di tempo.",3,False,meladiele,Ottima app ma il servizio non è all’altezza,
2021-11-13 16:13:02,"Ciao! Scarica l’app di Glovo e inserisci il mio codice UNQG2L5 per ricevere € 12,00 di credito. Secondo me ha un enorme potenziale, hanno aggiunto anche cose come test per il covid (ovviamente con sovrapprezzo ma che possono sempre tornare utili per chi non si può muovere da casa) oppure anche cose in farmacia. Poco intuitiva come app, ma dopo qualche tempo ci si abitua perché ha veramente molte opzioni. Tra cui una specie di servizio “prime” in cui paghi ogni mese un tot per avere la consegna gratuita per ogni consegna (infatti la consegna di paga sempre sui 2€ ~ per qualsiasi cosa). Ho letto molte recensioni negative su consegna mai avvenute, ma devo dire che non mi è mai capitato fino ad ora. Aggiornerò la recensione in futuro per far sapere come mi trovo per i prossimi ordini!",4,False,Stuccio,codice sconto UNQG2L5,
2020-11-01 14:37:47,"Ho scaricato L app ed ho fatto il mio primo ordine.
Ad un certo punto è stato segnato consegnato ma non è mai arrivato.
Dopo averli contattati mi hanno fatto aspettare altro tempo senza che arrivasse nessuno per poi scusarsi e ridarmi solo il rimborso.
Per carità ho riavuto i soldi però sono rimasto senza mangiare per un po’ di tempo per poi dover comunque uscire per comprarlo. 
Un solo ordine pessima esperienza per me.",1,False,Turro95,Ordine mai arrivato sono rimasto senza mangiare per 1 ora e mezza,
2020-02-11 18:09:04,"Potresti espandere il tuo servizio in paesi di provincia ad esempio il lago di Bracciano, un po’ più accessibile a tutti di usare l’ap è per voi guadagnare",5,False,jsbshdhhx,Espansione,
2020-08-17 12:08:48,"Dopo aver usato la app per alcuni mesi senza problemi, il mio account è stato bloccato improvvisamente senza alcuna spiegazione. Dopo aver inviato al “servizio clienti” i documenti per la verifica della mia identità per tutta risposta ho ricevuto una mail in cui si diceva che l’account non sarebbe stato riattivato per “violazione dei termini di servizio”, senza un dettaglio, una spiegazione né tanto meno un contatto per ottenere chiarimenti. Assolutamente sconsigliata.",1,False,MatteoP86,Pessimo servizio,
2020-02-11 23:13:40,"Servizio buono e abbastanza soddisfacente.
L’unica grande pecca è che non si ha mai idea del tempo di attesa e consegna. Una volta, quando era gruppo Foodora, si aveva anche il tempo stimato",4,False,nanerottolo80,Tempi di consegna?,
2019-09-27 19:48:21,"Assolutamente non fa per me, non è possibile che per un semplice ordine si deve aspettare un ora e mezza ! Troppo lenti",5,False,mariarosaria7,Lentezza,
2019-09-01 11:55:32,"Buon giorno mio nome è irina
Io chattato cn Glovo ma nessuno risposto
Per resto tuto ok 
Corriere gentile e veloce",5,False,irina92sexy,Mancanza risposta customer service,
2019-06-10 11:19:35,"Rapidissimi. Puntali e impeccabili. Dopo recenti brutte esperienze con altre piattaforme, finalmente un servizio degno del prezzo pagato!",5,False,giuppia7,Cotto e mangiato,
2021-01-12 20:45:06,Comodo perché hai la possibilità anche di pagare alla consegna e poi per tutte le offerte,5,False,cicciopb,Ottimo,
2018-02-05 11:35:13,Sarebbe il caso di ampliare i metodi di pagamento (american express o contanti). Non avendo nessuna delle carte da voi indicate non ho potuto completare l’ordine. App cancellata!,4,False,Vipi84,Solo visa e mastercard,"{'id': 2504381, 'body': ""Ciao Vipi,\nCi dispiace molto per l'inconveniente :( Accettiamo American Express solitamente e non abbiamo mai avuto problemi.\nPuoi rivolgerti alla tua banca,molte volte succede che ci siano dei blocchi per effettuare pagamenti online a insaputa dei clienti.\nTi aspettiamo :-) Buona serata!\n\nGlovo App"", 'modified': '2018-02-05T19:46:35Z'}"
2022-12-07 11:51:20,"La app funziona anche discretamente ma è proprio Glovo il problema.
È quasi un anno che il servizio è “attivo” nella zona dove abito, non tutti i giorni della settimana ma almeno 4/5 (gli altri giorni l’app oscura proprio la possibilità di ordinare).
Peccato che anche nei giorni in cui dovrebbe funzionare in realtà NON ESISTE.
Ho provato a effettuare circa 6/7 ordini, ogni volta in ristoranti diversi ( visto che ogni volta cambiavano)e in nessun caso ho ricevuto l’ordine. Perché!?? Beh facile perché nessuno dei ristoranti proposti nell’app lavora con Glovo. Ogni volta mi ritrovavo ore ad aspettare l’ordine che appariva in ritardo solo perché in mancanza di rider, per poi chiamare il locale in questione e scoprire che o non ha mai collaborato con Glovo o che non collabora da mesi. Invio IO AUTONOMAMENTE la disdetta dell’ordine, ricevo rimborso e anche dei buoni per scusarsi dell’accaduto (buoni che non posso utilizzare visto che il servizio è INESISTENTE nella mia zona). Ho contattato Glovo almeno 5/6 volte e nessuno mi ha mai considerato.
Ma complimenti!",1,False,Liveforu,Servizio inesistente,
2021-02-13 20:28:35,"Servizio imbarazzante, ho ordinato al McDonald mi prendono i soldi e attendo 35min. Visto il ritardo, contatto il servizio clienti e mi dice che non si capisce il problema. Dopo di che, dopo le mie lamentele, il tipo del customer service mi dice che il mc chiude alle 21:45 (ma quando mai si è visto!!) quindi faccio per annullare l’ordine chiedo i soldi indietro e magicamente mi dice che il corriere è arrivato al ristorante. In definitiva, tempo di attesa: 1:30h. NON ORDINERÒ MAI PIÙ",1,False,shkabdbdnxns,Imbarazzante,
2020-12-06 11:51:57,"È la prima volta che uso questa app e il servizio Glovo. 
Tutto perfetto! Dal distributore, dalla signorina della chat, dal corriere Michele. 
Rapidi, puliti, estremamente reattivi, gentilissimi.",5,False,reddina,Ordine da Mc Donalds,
