,Unnamed: 0,date,review,rating,isEdited,userName,title,developerResponse,temiz icerik,Cluster,sentiment,category,PCA1,PCA2
1332,1332,2020-12-03 19:57:47,Servizio puntuale e efficiente 👍,5,False,angy 81,Consegna rapida e veloce,,servizio puntuale e efficiente ,1,0.0,Other,0.30128421015281864,-0.027063242500332194
1333,1333,2020-11-20 19:04:35,"È la prima volta che ordino su
Glovo ed ho trovato molta semplicità ed intuizione nel farlo! 
Preciso e puntuale il corriere, molto gentile.
Consigliato",5,False,serendipity_77,Puntuali e precisi,,è la prima volta che ordino su glovo ed ho trovato molta semplicità ed intuizione nel farlo   preciso e puntuale il corriere  molto gentile  consigliato,3,0.0,Other,0.12174623448124407,-0.2013552705569898
1334,1334,2020-05-02 17:10:00,Corriere rapido e consegna corretta,5,False,Robertosterpetti,Prima esperienza positiva,,corriere rapido e consegna corretta,3,0.0,Other,0.20629360768443175,-0.16280042513382556
1335,1335,2020-04-11 18:38:29,Grazie di esistere!,5,False,waltereventz,Amore ai tempi del corona virus,,grazie di esistere ,0,0.0,Other,0.10223228933675399,-0.14879368203805418
1336,1336,2020-04-08 18:58:36,Consegna rapida arrivato tutto il corriere gentilissimo grazie,5,False,deborah fucile,Non ne potevo più di cucinare 😁😁😁,,consegna rapida arrivato tutto il corriere gentilissimo grazie,3,0.0,Other,0.18936836287778475,-0.2021294107437612
1337,1337,2020-03-03 12:30:01,Finalmente un servizio ampio ed efficiente. Soddisfattissima,5,False,Mikimikilov,Strepitoso,,finalmente un servizio ampio ed efficiente  soddisfattissima,1,0.0,Other,0.17281270153034436,0.04205330019814659
1338,1338,2020-02-25 18:53:03,Super veloce il servizio,5,False,anima_flash06,Mc donald,,super veloce il servizio,1,0.5994,Other,0.3070297040081134,0.05341751719416899
1339,1339,2019-12-16 20:01:01,"Bravo rider, veloce, gentile e professionale.",5,False,gfvdhvf,Bravissimo rider,,bravo rider  veloce  gentile e professionale ,3,0.0,Other,0.2730869416960328,-0.17140538738275105
1340,1340,2019-07-12 19:30:01,Raider strapuntuale e stra educato,5,False,yutha71,Gelato,,raider strapuntuale e stra educato,3,0.0,Other,0.19602588686975914,-0.145514720756876
1341,1341,2019-04-22 07:51:15,"Cibo sempre caldo , veloci ,",5,False,Newpinkdrop,Puntualità e precisione,,cibo sempre caldo   veloci ,0,0.0,Other,0.1898359971639222,-0.12534660527663075
1342,1342,2019-07-11 06:16:27,Darò 5 stelle quando sarà possibile lasciare le recensioni ai ristoranti.,4,False,MartaIris,Recensioni,,darò 5 stelle quando sarà possibile lasciare le recensioni ai ristoranti ,0,0.0,Other,0.08986336112416156,-0.05818701240104986
1343,1343,2019-05-12 19:42:58,Solo 4 stelle xke nn da tempo stimato,4,False,Dnapoli,Prima ottima esperienza,,solo 4 stelle xke nn da tempo stimato,0,0.0,Other,0.08716495068400718,-0.04926946806429828
1344,1344,2019-01-28 18:13:24,"utile, consegne monitorate, recapiti del conducente, tempo stimato esatto ottimo.",5,False,Sonix97,Ottimo,,utile  consegne monitorate  recapiti del conducente  tempo stimato esatto ottimo ,4,0.0,Other,0.2213037766851116,0.19358471070664957
1345,1345,2018-12-22 12:30:40,Velocissimo,5,False,Stefano_49,Ragazzo,,velocissimo,0,0.0,Other,0.16332125263975192,-0.07396803285032716
1346,1346,2018-10-08 18:48:22,Per fortuna che ho scoperto Glovo... siete decisamente il mio salvacena!!,5,False,melaniaco,Salvacena!,,per fortuna che ho scoperto glovo    siete decisamente il mio salvacena ,0,0.0,Other,-0.05538668055717377,-0.022068816740729615
1347,1347,2021-04-11 19:17:41,Ottimo servizio corriere gentilissimo e professionale,5,False,Miresol,Pizza a domicilio,,ottimo servizio corriere gentilissimo e professionale,4,0.0,Other,0.38264768048541475,0.27876568234278337
1348,1348,2021-04-05 19:02:53,"Ottimo il gelato e velocissima la consegna. Varietà di gusti 
Corriere molto gentile",5,False,maiett2018,Un gelato di sera,,ottimo il gelato e velocissima la consegna  varietà di gusti  corriere molto gentile,3,0.0,Other,0.25973771127279455,0.03639224102668909
1349,1349,2021-02-16 19:49:13,Preparazione e consegna veloce e prodotti buonissimi,5,False,serenicol,Bravi veramente !,,preparazione e consegna veloce e prodotti buonissimi,1,0.0,Other,0.22125013927301146,-0.12111751376213825
1350,1350,2021-03-14 08:39:12,L’ app di per se va bene però metterò 5 stelle quando aggiungerete la possibilità di pagare con Apple Pay,3,False,giovannipikk,Va bene però...,,l  app di per se va bene però metterò 5 stelle quando aggiungerete la possibilità di pagare con apple pay,0,-0.1027,Other,-0.07015770876668258,-0.03158707130041906
1351,1351,2021-03-06 07:27:38,Ho ordinato da un ristorante messicano (falso perche’ poi non l’ho ritrovato su google maps) ho speso 40€ per 2 burrito (freddi e con poca carne) e nachos tipo 10 tolti dal pacchetto gelati e con solo una misera ombra di condimento. Volevo mandarli indietro ma non mi ha risposto nessuno ne dal ristorante inesistente ne da Glovo.,1,False,madka83,Burrito freddo e porzione nachos micro e scondita,,ho ordinato da un ristorante messicano  falso perche  poi non l ho ritrovato su google maps  ho speso 40  per 2 burrito  freddi e con poca carne  e nachos tipo 10 tolti dal pacchetto gelati e con solo una misera ombra di condimento  volevo mandarli indietro ma non mi ha risposto nessuno ne dal ristorante inesistente ne da glovo ,2,0.34,Other,-0.17022287133842715,0.02908828036129497
1352,1352,2020-05-01 10:29:45,Sono molto bravi complimenti per l’organizzazione forse un po’ di dubbi sull indirizzo avendo il bis,5,False,peaceandlovr,Bellissimo,,sono molto bravi complimenti per l organizzazione forse un po  di dubbi sull indirizzo avendo il bis,0,-0.5574,Other,0.04720531373479179,-0.06958758342787892
1353,1353,2020-09-13 17:49:21,"Applicazione che non spiega il motivo per il quale non fa ordinare, nonostante i vari tentativi con piu account e piu carte, esasperati abbiamo provato a contattare l’assistenza che ci ha mandato una mail che richiedeva le foto dei documenti e della carta di credito senza dare altre spiegazioni ne spiegarne il senso.
Meglio just eat",1,False,Polololololokdjdbdjsbsjsb,Non fa neanche ordinare,,applicazione che non spiega il motivo per il quale non fa ordinare  nonostante i vari tentativi con piu account e piu carte  esasperati abbiamo provato a contattare l assistenza che ci ha mandato una mail che richiedeva le foto dei documenti e della carta di credito senza dare altre spiegazioni ne spiegarne il senso  meglio just eat,2,0.34,Other,-0.12611370196857594,0.00033368070725327384
1354,1354,2020-03-20 16:07:15,"Peccato, avevo il primo ordine con la consegna gratuita ma non è’ stato così’",5,False,zlavum,Consegna,,peccato  avevo il primo ordine con la consegna gratuita ma non è  stato così ,2,0.0,Other,-0.07322699448352529,-0.03444410797239887
1355,1355,2020-02-27 19:40:14,Ottima esperienza in tutti i sensi tutto perfetto grazie,5,False,La legge 79,Dolci a tarda serata!,,ottima esperienza in tutti i sensi tutto perfetto grazie,0,0.0,Other,0.176273205487712,-0.17148255946985944
1356,1356,2020-01-30 22:55:33,Ho ordinato gelato dopo le 23 ed è arrivato buono e  con corriere velocissimo,5,False,danielinoMilano,👍,,ho ordinato gelato dopo le 23 ed è arrivato buono e  con corriere velocissimo,0,0.0,Other,0.08547057330709902,-0.09458808321624665
1357,1357,2020-02-09 20:39:18,"-Ordino della spesa, mancano delle cose dopo 2 ore di attesa
Lo contatto e mi rispondono che mi rimborseranno (cosa che non hanno mai fatto)

-Mando un link che ad un amico che effettua un ordine superiore ai 10€ e non ricevo alcun bonus nonostante mi sia arrivata la notifica che avevo diritto a quel bonus di 5€

-Faccio un ordine di 11€, mi tolgono i soldi e cancellano l’ordine, nessuno mi risponde ne nella chat dell’applicazione tantomeno su Facebook dove il massimo che ottieni è il bot automatico.

App che utilizzavo da 3 giorni e che non utilizzerò MAI più.",1,False,Valerio Muredda,Il peggiore servizio che io abbia mai ricevuto,, ordino della spesa  mancano delle cose dopo 2 ore di attesa lo contatto e mi rispondono che mi rimborseranno  cosa che non hanno mai fatto    mando un link che ad un amico che effettua un ordine superiore ai 10  e non ricevo alcun bonus nonostante mi sia arrivata la notifica che avevo diritto a quel bonus di 5    faccio un ordine di 11   mi tolgono i soldi e cancellano l ordine  nessuno mi risponde ne nella chat dell applicazione tantomeno su facebook dove il massimo che ottieni è il bot automatico   app che utilizzavo da 3 giorni e che non utilizzerò mai più ,2,0.7906,Other,-0.3265463262623506,0.08430891211076841
1358,1358,2019-11-09 19:17:13,"Rapidi, seri, servizi in mappa per seguire il Corriere",5,False,Magnifico conte,Siete MAGNIFICI,,rapidi  seri  servizi in mappa per seguire il corriere,0,0.0,Other,0.09116012914218591,-0.09695872341433621
1359,1359,2019-06-29 13:26:40,Consegna puntuale e precisa. Corriere gentile,5,False,NicoSvevaeSofi,Molto bene!,,consegna puntuale e precisa  corriere gentile,3,0.0,Other,0.28674162127044206,-0.2847702547857506
1360,1360,2019-06-20 11:06:20,"Adoro questa applicazione, perfetta!",5,False,Kolima95,5 perché 5,,adoro questa applicazione  perfetta ,0,0.0,Other,0.11495153469829016,-0.0767246424776131
1361,1361,2019-06-27 11:45:15,Peccato che tutte le volte non venga riferito il mio cognome al glover! Per il resto nulla da dire,4,False,bimbotony,Peccato,,peccato che tutte le volte non venga riferito il mio cognome al glover  per il resto nulla da dire,2,-0.4588,Other,-0.08251065387085413,-0.004583075769043055
1362,1362,2018-11-13 23:47:50,Una delle app che uso di più,5,False,Luigi silvestri,Ottima app,,una delle app che uso di più,0,0.0,Other,-0.06799246655864032,-0.00751423938773941
1363,1363,2019-04-03 13:39:17,"App fantastica, tutto buono e perfetto 
Ma aggiungete il metodo di pagamento Paypal!!!!",4,False,fabri_fibra,Aggiungete pagamento Paypal!,,app fantastica  tutto buono e perfetto  ma aggiungete il metodo di pagamento paypal ,0,0.0,Other,0.06794882254616404,-0.08663107067483214
1364,1364,2021-02-21 19:09:02,"Glovo è un ottima piattaforma se vuoi gustare cibo a casa .. 
il cibo arriva in fretta e caldo .",5,False,valentina1623,Recensione,,glovo è un ottima piattaforma se vuoi gustare cibo a casa     il cibo arriva in fretta e caldo ,0,0.0,Other,0.06580630788312107,-0.0868387394244923
1365,1365,2018-05-11 10:47:54,"Il Mio indirizzo è fuori dalla zona di consegna nonostante io sia in una zona molto vicina al centro della città, infatti la consegna copre fino a circa 100 metri prima di casa mia, sono di Torino",2,False,Bone1097,Copertura limitata,"{'id': 3439450, 'body': 'Ciao,\nCi dispiace che non arriviamo ancora nella tua zona. Glovo cresce giorno dopo giorno e siamo sicuri che a breve copriremo anche la tua zona,continua a seguirci.\nBuona giornata.\n\nGlovo App', 'modified': '2018-05-12T00:12:44Z'}",il mio indirizzo è fuori dalla zona di consegna nonostante io sia in una zona molto vicina al centro della città  infatti la consegna copre fino a circa 100 metri prima di casa mia  sono di torino,0,-0.296,Other,-0.028050056258931873,-0.06979450975484161
1366,1366,2017-11-22 18:31:03,"Non è possibile che la mia sia una via di confine delle consegne tanto che accettate le consegne 
per i civici di un lato della strada, mentre l’altro lato di strada non viene servito ancora.
Dovete ampliare necessariamente il servizio a tutta l’area interna al GRA.",1,False,DniAlien,AMPLIARE L’AREA DI CONSEGNA A ROMA,"{'id': 1828720, 'body': 'Ciao! Stiamo lavorando per poter garantire il nostro servizio anche a quelle aree in cui ancora non arriviamo, speriamo di essere da te al piú presto :-) Grazie mille!\n\nGlovo App', 'modified': '2017-11-23T09:07:54Z'}",non è possibile che la mia sia una via di confine delle consegne tanto che accettate le consegne  per i civici di un lato della strada  mentre l altro lato di strada non viene servito ancora  dovete ampliare necessariamente il servizio a tutta l area interna al gra ,2,-0.296,Other,-0.10132713818037001,0.0466232041349852
1367,1367,2023-12-29 14:29:27,"Ora non so se la colpa sia di Glovo o dei suoi partner, fatto sta che succede molto spesso che gli ordini vengano per lo più annullati.
Un conto venissero annullati subito appena effettui l’ordine, il problema è che succede mentre stai aspettando da un momento all’altro il cibo.
Senza poi parlare delle volte in cui la consegna ti arriva, ma purtroppo sbagliata.
L assistenza è ok anche perché ti risponde subito ma ai me risulta essere sterile e cerca di accontentarti con della elemosina da usufruire nel prossimo ordine, cosa che ovviamente non userò in quanto mi risulta essere una perdita di tempo, quindi disinstallo l app e userò altre applicazioni che ad ora mai mi hanno deluso.
Consiglio se l ordine deve essere annullato fate in modo che non venga accettato dal ristorante , anche perché se devo aspettare che mi venga consegnato il cibo e poi devo correre per mettere qualcosa sotto i denti prima di andare al lavoro, risultate inutili. Grazie",1,False,Mirimo87,Pessima esperienza,,ora non so se la colpa sia di glovo o dei suoi partner  fatto sta che succede molto spesso che gli ordini vengano per lo più annullati  un conto venissero annullati subito appena effettui l ordine  il problema è che succede mentre stai aspettando da un momento all altro il cibo  senza poi parlare delle volte in cui la consegna ti arriva  ma purtroppo sbagliata  l assistenza è ok anche perché ti risponde subito ma ai me risulta essere sterile e cerca di accontentarti con della elemosina da usufruire nel prossimo ordine  cosa che ovviamente non userò in quanto mi risulta essere una perdita di tempo  quindi disinstallo l app e userò altre applicazioni che ad ora mai mi hanno deluso  consiglio se l ordine deve essere annullato fate in modo che non venga accettato dal ristorante   anche perché se devo aspettare che mi venga consegnato il cibo e poi devo correre per mettere qualcosa sotto i denti prima di andare al lavoro  risultate inutili  grazie,2,0.296,Other,-0.2810178139400455,0.032452136185949984
1368,1368,2020-12-16 19:16:51,Consegna rapida ed efficace,5,False,mamy papi,Servizio eccellente,,consegna rapida ed efficace,0,0.0,Other,0.16177545118424191,-0.10787309964917856
1369,1369,2020-12-26 19:22:54,"L’applicazione mi ha rifiutato la carta e dopo avermi rifiutato la carta mi ha cancellato l’ordine e mi ha tolto anche lo sconto, adesso non me lo fa più utilizzare anche se effettivamente non ho ordinato nulla. 
Barra di ricerca è pressoché inutile anche se inserisci ciò che cerchi non cerca effettivamente nulla e in più non mi fa inserire nessuna nota negli allergeni.",1,False,Starvincy,Deluso,,l applicazione mi ha rifiutato la carta e dopo avermi rifiutato la carta mi ha cancellato l ordine e mi ha tolto anche lo sconto  adesso non me lo fa più utilizzare anche se effettivamente non ho ordinato nulla   barra di ricerca è pressoché inutile anche se inserisci ciò che cerchi non cerca effettivamente nulla e in più non mi fa inserire nessuna nota negli allergeni ,2,0.7351,Other,-0.1712325824478236,0.019308788211831525
1370,1370,2020-12-10 17:04:37,Sono stati bravi e il rider molto gentile,5,False,elovir92,Consegna poke bowl,,sono stati bravi e il rider molto gentile,3,0.0,Other,0.15846118266068124,-0.1925447672138394
1371,1371,2020-11-30 20:05:25,Cibo ottimo consegna veloci e ottimi complimenti.,5,False,gio76rh,Ottimo servizio puntuale e preciso,,cibo ottimo consegna veloci e ottimi complimenti ,4,0.0,Other,0.2831251387481739,0.13956128198708243
1372,1372,2020-04-23 10:49:34,Persona molto gentile e puntuale,5,False,Stegola,Persona molto gentile e puntuale,,persona molto gentile e puntuale,3,0.0,Other,0.28024338349734884,-0.2801219356273819
1373,1373,2020-06-01 09:34:26,Buongiorno io abito a Rodano Milano e glovo qui nn arriva mi spiace molto anche perché dove abitavo prima ero una cliente molto arriva su glovo!!! Fare qualcosa anche per questa zona!!!! Grazie.,3,False,millepini,Glovo nn arriva a Rodano,,buongiorno io abito a rodano milano e glovo qui nn arriva mi spiace molto anche perché dove abitavo prima ero una cliente molto arriva su glovo    fare qualcosa anche per questa zona     grazie ,0,0.0,Other,0.023429675678367977,-0.08833143982067242
1374,1374,2020-05-17 16:17:41,"Ho effettuato un unico ordine con glovo. Addebito doppio, spese di spedizione ed extracosti per il maltempo addebitati successivamente alla consegna dell ordine e non in fase di pagamento online, customer care poco efficace e non attento al cliente. Per queste ragioni non consiglio l’utilizzo di questo servizio.",1,False,skyandrea,Pagamenti e costi poco chiari,,ho effettuato un unico ordine con glovo  addebito doppio  spese di spedizione ed extracosti per il maltempo addebitati successivamente alla consegna dell ordine e non in fase di pagamento online  customer care poco efficace e non attento al cliente  per queste ragioni non consiglio l utilizzo di questo servizio ,2,0.4939,Other,-0.11799649657256575,0.04272379885646393
1375,1375,2020-04-17 16:56:01,"Servizio impeccabile, driver gentilissimo, TOP",5,False,Barbaduglia,Consegna gelato,,servizio impeccabile  driver gentilissimo  top,1,0.2023,Other,0.2315420998870536,0.022276379618924005
1376,1376,2020-04-04 21:17:43,Consegna puntuale con gradita sorpresa (dessert gratuito). Grazie,5,False,Ghiaccio Milan,Ottima cena,,consegna puntuale con gradita sorpresa  dessert gratuito   grazie,1,0.0,Other,0.22273365049835167,-0.25414637510800725
1377,1377,2020-03-18 12:59:55,Eccellente il servizio di Glovo. Fattorino educatissimo e ha recapitato tutto perfettamente. Lo consiglio al 100%!,5,False,yanina74,Fantastico👏🏽👏🏽👏🏽,,eccellente il servizio di glovo  fattorino educatissimo e ha recapitato tutto perfettamente  lo consiglio al 100 ,1,0.34,Other,0.09800327360169885,0.06409483953192537
1378,1378,2020-02-08 21:05:43,"Ordino alle 19:45 per 5 persone. Doveva arrivare tra le 20 e 21. 21:30 chiamo al ristorante perché nn riesco a comunicare con globo. Il ristorante mi dice che nn ha l’ordine e nn lavora con glovo. Riesco a parlare col corriere che mi dice che ha disdetto l’ordine per problemi amministrativi di bonifici vari con Glovo. Provo di chatare con qualcuno ma nessuno risponde. Ore 22:05, sull’app l’ordine è attivo e in fase di ritiro quando invece nn lo è.
Vergognatevi!!!! 
Ad ogni persona che conosco parleró di questa pessima esperienza!",5,False,Silvinatesta,2 ore di attesa per non ricevere l’ordine,,ordino alle 19 45 per 5 persone  doveva arrivare tra le 20 e 21  21 30 chiamo al ristorante perché nn riesco a comunicare con globo  il ristorante mi dice che nn ha l ordine e nn lavora con glovo  riesco a parlare col corriere che mi dice che ha disdetto l ordine per problemi amministrativi di bonifici vari con glovo  provo di chatare con qualcuno ma nessuno risponde  ore 22 05  sull app l ordine è attivo e in fase di ritiro quando invece nn lo è  vergognatevi      ad ogni persona che conosco parleró di questa pessima esperienza ,2,0.5859,UX,-0.1457054663010421,-0.009722962921301844
1379,1379,2020-02-27 14:51:28,Da quando l’ho scaricata non sono ancora riuscita a prendere niente perché una volta inserita la password due secondi dopo è da rimettere e dopo tre giorni che ci provo mi sono stufata.,3,False,73hawk,Sarebbe bella,,da quando l ho scaricata non sono ancora riuscita a prendere niente perché una volta inserita la password due secondi dopo è da rimettere e dopo tre giorni che ci provo mi sono stufata ,2,0.0,Other,-0.13641603002835542,0.01429115331562206
1380,1380,2020-01-23 13:10:21,Velocissimi e cordialissimi,5,False,manuelafas80,Servizio flash,,velocissimi e cordialissimi,0,0.0,Other,0.13253887516155213,-0.0643604100605873
1381,1381,2019-06-14 15:40:33,"Sono molto soddisfatto del servizio 
Ottimo tutto 😘",5,False,vinci1984,Glovo top eccezionale,,sono molto soddisfatto del servizio  ottimo tutto ,4,0.0,Other,0.30402806744515565,0.2883590919535848
1382,1382,2019-06-13 18:26:55,"Molto funzionale e comodo , un servizio da parte del corriere gentile e cordiale niente da dire 👏🏻👏🏻👏🏻",5,False,Maloscii,Ottimo,,molto funzionale e comodo   un servizio da parte del corriere gentile e cordiale niente da dire ,3,-0.4588,Other,0.17146204989077027,-0.09539313402397076
1383,1383,2018-05-14 19:22:19,Troppo simpatico e cordiale il ragazzo!,5,False,carlistella,Viva Glovo!!,,troppo simpatico e cordiale il ragazzo ,0,0.0,Other,0.13823164602689608,-0.10945028566984828
1384,1384,2019-04-07 19:19:48,"Dopo il mio terzo ordine su quest’app, consegnatomi a casa senza alcuni prodotti, (d’altronde cosa successa anche con gli 
altri ordini precedenti), con molta determinazione affermo che non farò più ordini su Glovo data l’incompetenza del personale.
(Ordini effettuati presso McDonald’s di piazza Garibaldi a Napoli)",1,False,lellocrocella,Cibo mancante,,dopo il mio terzo ordine su quest app  consegnatomi a casa senza alcuni prodotti   d altronde cosa successa anche con gli  altri ordini precedenti   con molta determinazione affermo che non farò più ordini su glovo data l incompetenza del personale   ordini effettuati presso mcdonald s di piazza garibaldi a napoli ,0,0.0,Other,-0.08460417252316384,-0.010996564468930378
1385,1385,2018-05-29 04:18:33,Peccato però che non arrivi in tutte le zone di Roma come Torrino-Mostacciano-mezzocammino .. spero ci lavorino presto.,3,False,AriannaG27,App molto bella e innovativa,,peccato però che non arrivi in tutte le zone di roma come torrino mostacciano mezzocammino    spero ci lavorino presto ,0,0.0,Other,-0.005473108416995202,-0.024073868825266943
1386,1386,2020-06-18 00:47:10,"Bruno, è stato il migliore glover fin ora !",5,False,vogliamatta46,Ragazzo delle consegne il migliore,,bruno  è stato il migliore glover fin ora ,0,0.0,Other,0.07370835619276585,-0.06680558142250895
1387,1387,2020-06-03 19:27:56,Ordine veloce e pizza squisita come in pizzeria.,5,False,Bombatop,Pizza Avalon,,ordine veloce e pizza squisita come in pizzeria ,1,0.0,Other,0.13908714561243374,-0.06353908202926953
1388,1388,2020-05-10 17:06:49,Servizio veloce ed eccellente,5,False,Massimo Stella Maxima,Glovo fantastico,,servizio veloce ed eccellente,1,0.0,Other,0.3670093266325526,0.06881612211136884
1389,1389,2020-04-28 20:11:43,Ringrazio questi ragazzi per il lavoro che fanno. Cibo ottimo 👏 grazie veramente,5,False,yosdanka,Grande servizio,,ringrazio questi ragazzi per il lavoro che fanno  cibo ottimo   grazie veramente,4,0.0,Other,0.16500757243393455,0.1341773273327023
1390,1390,2019-10-03 13:40:21,Ottimo servizio molto puntuali,5,False,dalimanu,Ottimo servizio,,ottimo servizio molto puntuali,4,0.0,Other,0.4129898606608656,0.3692349312538462
1391,1391,2020-03-17 12:22:07,Per chi abita fuori genova questo servizio non è attivo ed è davvero un peccato perché genova è piena di centri abitati al di fuori del comune ... peccato lo userei molto più spesso,3,False,laema.,Bel servizio ma....,,per chi abita fuori genova questo servizio non è attivo ed è davvero un peccato perché genova è piena di centri abitati al di fuori del comune     peccato lo userei molto più spesso,0,0.0,Other,0.012038645430280742,0.021125688457891832
1392,1392,2020-02-10 03:02:23,Andrebbe prevista la possibilità di pagare in contanti,4,False,Filo Film,Pagare in contanti,,andrebbe prevista la possibilità di pagare in contanti,0,0.0,Other,-0.004534269941983079,-0.05442243760451354
1393,1393,2020-01-16 22:51:01,"Le consegne avvengono quasi sempre in ritardo ( e vivo a Milano, figuriamoci...)
Il cibo arriva tutto rovinato e freddo nelle scatole.
Sicuramente lo scosiglio, ho cancellato la app ed utilizzo altri canali assolutamente migliori di loro.",1,False,Ale.Rob.,"Consegne pessime, cibo freddo.",,le consegne avvengono quasi sempre in ritardo   e vivo a milano  figuriamoci     il cibo arriva tutto rovinato e freddo nelle scatole  sicuramente lo scosiglio  ho cancellato la app ed utilizzo altri canali assolutamente migliori di loro ,0,0.0,Other,0.013130403813223581,-0.0444671856048533
1394,1394,2019-07-31 11:07:58,Sono molto bravi l’applicazione è molto utile e sono contento,5,False,Luciano rosati,Bravi,,sono molto bravi l applicazione è molto utile e sono contento,0,0.0,Other,0.1488914651875141,-0.1473609679291003
1395,1395,2019-09-08 20:19:14,"dai ritardi, alle consegne mancate, agli ordini per ristoranti chiusi accettati ugualmente, c’è sempre qualche problema! Consiglio vivamente di prestare più attenzione al controllo e alla gestione degli ordini!",2,False,chia_b,Sempre qualche problema,,dai ritardi  alle consegne mancate  agli ordini per ristoranti chiusi accettati ugualmente  c è sempre qualche problema  consiglio vivamente di prestare più attenzione al controllo e alla gestione degli ordini ,0,0.0,Other,0.034727603856613276,-0.039992176463241415
1396,1396,2019-02-27 21:01:38,Una vera comodità,5,False,stefypash,Ottimo serviZio,,una vera comodità,0,0.0,Other,0.09382689781174688,-0.05441858367878486
1397,1397,2020-08-31 10:31:47,Servizio veloce e corriere gentilissimo,5,False,max_baldi,Ottimo,,servizio veloce e corriere gentilissimo,1,0.0,Other,0.36546564527616077,-0.03233341594502032
1398,1398,2020-11-26 14:22:05,"Da quando questi fattorini del cibo, sono stati Benedetti dai sindacati, sono cominciati i problemi.. Più cafoni, scenda sono giù nn posso lasciare la bicicletta, cibo consegnato freddo, sempre segnalato, ... ecc Per non parlare dell’ extra di 1,50 per causa maltempo oltre il prezzo della consegna.. quindi attenzione a scrutare il cielo , prima di ordinare..",1,False,Pullup2702,Sindacalizzati,,da quando questi fattorini del cibo  sono stati benedetti dai sindacati  sono cominciati i problemi   più cafoni  scenda sono giù nn posso lasciare la bicicletta  cibo consegnato freddo  sempre segnalato      ecc per non parlare dell  extra di 1 50 per causa maltempo oltre il prezzo della consegna   quindi attenzione a scrutare il cielo   prima di ordinare ,0,0.0,Other,-0.056665849622963185,-0.03324550981295393
1399,1399,2020-10-05 12:00:23,Ho applicato l’indirizzo non corretto non so perché (in solito l’ordino sempre e mi veniva sempre l’indirizzo giusto). Quando è arrivato il corriere e mi ha chiamato purtroppo non potevo rispondere visto che sono sorda dalla nascita e mi ha annullato e nemmeno niente il rimborso. Si prega metti chat alle corriere e così in modo potrò rispondere.,1,False,Abc def ghi ilm nop qui est uv,Mancanza di servizio,,ho applicato l indirizzo non corretto non so perché  in solito l ordino sempre e mi veniva sempre l indirizzo giusto   quando è arrivato il corriere e mi ha chiamato purtroppo non potevo rispondere visto che sono sorda dalla nascita e mi ha annullato e nemmeno niente il rimborso  si prega metti chat alle corriere e così in modo potrò rispondere ,2,0.5859,Other,-0.11536382310771283,-0.018204604903226243
1400,1400,2020-01-26 21:15:16,Il cibo arriva subito e caldo e i glover sono molto gentili!,5,False,chiara008,Glovo,,il cibo arriva subito e caldo e i glover sono molto gentili ,0,0.0,Other,0.1350571881352805,-0.13509366803223713
1401,1401,2020-02-02 20:52:06,"Dopo tanti ritardi e mancanza di cibo consegnato, stasera bisogna obbligatoriamente fare i complimenti al sistema bravi👍🏻",4,False,110%napoletano,110%,,dopo tanti ritardi e mancanza di cibo consegnato  stasera bisogna obbligatoriamente fare i complimenti al sistema bravi ,0,0.0,UI,0.08671520504422679,-0.056410038666786816
1402,1402,2020-01-10 12:49:36,Per me pagare alla consegna e perfetto,5,False,7375372,Ottimo,,per me pagare alla consegna e perfetto,0,0.0,Other,0.08313195053946426,-0.1173454750556464
1403,1403,2019-11-17 14:01:28,Ottimo,5,False,Doug1618,Servizio veloce eccellente,,ottimo,4,0.0,Other,0.44308183819360203,0.6620272524410382
1404,1404,2019-07-10 19:05:49,Ad oggi il miglior servizio provato,5,False,Re ESE,Ottimo,,ad oggi il miglior servizio provato,0,0.0,Other,0.10890117083031506,0.08870463839880272
1405,1405,2019-09-05 19:07:57,"Fritto cuoppo buono! Gateau di patate un po’ asciutto  , parmigiana discreta , apprezzate le quantità abbondanti , comunque tutto caldo e soddisfacente , ok anche i costi molto giusti",3,False,vale&mario,Niente male!,,fritto cuoppo buono  gateau di patate un po  asciutto    parmigiana discreta   apprezzate le quantità abbondanti   comunque tutto caldo e soddisfacente   ok anche i costi molto giusti,0,-0.34,Other,0.09996225710913079,-0.1061443836847762
1406,1406,2019-08-26 10:35:30,Ottima idea... Peccato che tante zone dove il servizio sarebbe molto utile non sono coperte... Coprite piu' zone,4,False,mefhy,Recensione,,ottima idea    peccato che tante zone dove il servizio sarebbe molto utile non sono coperte    coprite piu  zone,0,0.0,Other,0.08149909697537798,-0.010010310456113402
1407,1407,2019-06-11 19:39:28,Consegna velocissima,5,False,gery9090,Detto fatto,,consegna velocissima,0,0.0,Other,0.1569969391057744,-0.15200429321498724
